日期,单品名称,批发价格(元/千克)_否,销售单价(元/千克)_否,销量(千克)_否,损耗率(%)_否
2020-07-13,小米椒,10.18,25.800000000000004,3.201,5.86
2020-07-13,木耳菜,4.25,7.0,3.153,7.61
2020-07-13,杏鲍菇(1),6.06,10.0,12.099,5.05
2020-07-13,泡泡椒(精品),5.86,9.0,26.793,7.08
2020-07-13,海鲜菇(1),10.03,18.0,2.0349999999999997,9.89
2020-07-13,灯笼椒(1),7.090000000000001,10.0,1.654,16.33
2020-07-13,甜白菜,4.97,8.0,29.927,9.43
2020-07-13,竹叶菜,2.17,4.0,10.505,13.620000000000001
2020-07-13,紫茄子(2),5.42,8.0,19.049,6.07
2020-07-13,红杭椒,6.9,16.0,1.9449999999999998,9.99
2020-07-13,红椒(1),5.5,10.0,3.916,11.76
2020-07-13,红灯笼椒(1),11.36,19.8,0.718,8.93
2020-07-13,红薯尖,3.6,6.0,12.424,8.42
2020-07-13,菜心,4.92,8.0,5.414,13.7
2020-07-13,螺丝椒,6.27,10.0,11.066,10.18
2020-07-13,西兰花,8.29,14.0,15.209,9.26
2020-07-13,西峡香菇(1),12.0,19.800000000000004,11.922,13.82
2020-07-13,金针菇(1),3.75,8.0,12.435,3.43
2020-07-13,青尖椒,5.24,8.0,3.347,6.72
2020-07-13,青梗散花,3.33,6.0,14.012,17.06
2020-07-13,青线椒,7.799999999999999,12.0,4.4239999999999995,7.799999999999999
2020-07-13,青茄子(1),2.2,4.0,15.604,5.01
2020-07-13,高瓜(1),5.4,10.0,2.386,29.25
2020-07-13,黄白菜(2),5.31,9.0,9.566,15.61
2020-07-14,七彩椒(1),11.45,18.0,0.406,15.98
2020-07-14,上海青,6.0,10.0,10.514000000000001,14.43
2020-07-14,东门口小白菜,3.64,8.0,4.301,27.84
2020-07-14,云南油麦菜,3.75,6.0,30.503,12.81
2020-07-14,云南生菜,6.92,10.0,24.081,15.25
2020-07-14,净藕(1),8.0,16.0,7.359,5.54
2020-07-14,大白菜,1.91,4.0,13.620000000000001,22.27
2020-07-14,大龙茄子,4.27,10.0,5.9830000000000005,10.94
2020-07-14,姬菇(1),7.8,14.0,1.1440000000000001,8.99
2020-07-14,娃娃菜,4.0,6.9,14.0,2.48
2020-07-14,小白菜,10.35,16.0,4.631,7.59
2020-07-14,小米椒,9.84,25.8,2.997,5.86
2020-07-14,木耳菜,4.27,7.0,3.712,7.61
2020-07-14,杏鲍菇(1),6.05,12.0,9.395,5.05
2020-07-14,泡泡椒(精品),5.35,9.0,26.195,7.079999999999999
2020-07-14,海鲜菇(1),9.94,18.0,1.141,9.89
2020-07-14,海鲜菇(袋)(1),0.0,0.0,0.0,0.0
2020-07-14,灯笼椒(1),4.94,10.0,2.0949999999999998,16.33
2020-07-14,甜白菜,5.0,8.0,15.778,9.43
2020-07-14,白玉菇(2),2.04,3.5,4.0,7.3
2020-07-14,竹叶菜,1.76,4.0,11.483,13.62
2020-07-14,紫茄子(2),5.67,8.0,11.68,6.07
2020-07-14,红杭椒,7.320000000000001,16.0,1.3699999999999999,9.99
2020-07-14,红椒(1),5.9,10.0,2.363,11.76
2020-07-14,红灯笼椒(1),12.22,19.8,1.067,8.93
2020-07-14,红薯尖,3.2,6.0,34.597,8.42
2020-07-14,菜心,4.88,8.0,9.549999999999999,13.700000000000001
2020-07-14,螺丝椒,6.4,10.0,20.757,10.18
2020-07-14,西兰花,7.79,14.0,25.29,9.26
2020-07-14,西峡香菇(1),12.0,19.8,11.516,13.82
2020-07-14,金针菇(1),3.75,8.0,13.652000000000001,3.43
2020-07-14,青尖椒,5.06,8.0,2.608,6.72
2020-07-14,青梗散花,2.9699999999999998,6.0,27.745,17.06
2020-07-14,青线椒,6.84,12.0,3.415,7.8
2020-07-14,青茄子(1),2.16,4.0,14.097,5.01
2020-07-14,高瓜(1),5.24,10.0,1.323,29.25
2020-07-14,黄白菜(2),5.31,9.0,6.361,15.609999999999998
2020-07-15,七彩椒(1),11.9,21.8,0.45,15.98
2020-07-15,上海青,5.7,10.0,15.176,14.43
2020-07-15,东门口小白菜,3.65,8.0,2.922,27.84
2020-07-15,云南油麦菜,3.75,6.0,40.792,12.809999999999999
2020-07-15,云南生菜,6.91,10.0,23.083000000000002,15.25
2020-07-15,净藕(1),8.0,16.0,8.040000000000001,5.54
2020-07-15,大白菜,1.52,3.0,28.795,22.27
2020-07-15,大龙茄子,4.19,10.0,9.692,10.94
2020-07-15,姬菇(1),7.809999999999999,14.0,1.288,8.99
2020-07-15,娃娃菜,4.03,6.900000000000001,12.0,2.48
2020-07-15,小米椒,9.86,25.8,1.188,5.86
2020-07-15,木耳菜,4.26,7.0,5.5169999999999995,7.61
2020-07-15,杏鲍菇(1),6.07,12.0,13.225,5.05
2020-07-15,泡泡椒(精品),5.590000000000001,9.0,32.711,7.08
2020-07-15,海鲜菇(1),9.96,18.0,1.73,9.89
2020-07-15,海鲜菇(袋)(1),0.0,0.0,0.0,0.0
2020-07-15,灯笼椒(1),4.46,10.0,0.451,16.33
2020-07-15,甜白菜,5.0,8.0,22.96,9.43
2020-07-15,白玉菇(2),2.05,3.5,3.0,7.3
2020-07-15,竹叶菜,1.77,4.0,13.744,13.62
2020-07-15,紫茄子(2),5.69,8.0,13.435,6.07
2020-07-15,红杭椒,7.970000000000001,18.0,2.1310000000000002,9.99
2020-07-15,红椒(1),6.36,12.0,4.017,11.76
2020-07-15,红灯笼椒(1),11.65,19.8,0.6920000000000001,8.93
2020-07-15,红薯尖,3.2,6.0,15.134,8.42
2020-07-15,菜心,4.91,8.0,9.724,13.7
2020-07-15,螺丝椒,6.38,10.0,19.574,10.18
2020-07-15,西兰花,7.760000000000001,14.0,17.069,9.26
2020-07-15,西峡香菇(1),12.0,19.8,7.195,13.819999999999999
2020-07-15,金针菇(1),4.22,8.0,11.341,3.43
2020-07-15,青尖椒,5.04,8.0,4.273,6.720000000000001
2020-07-15,青梗散花,2.87,6.0,17.825,17.06
2020-07-15,青线椒,7.06,12.0,3.597,7.8
2020-07-15,青茄子(1),2.49,4.6,14.629,5.01
2020-07-15,高瓜(1),5.24,10.0,1.575,29.25
2020-07-15,黄白菜(2),5.31,9.0,19.145,15.61
2020-07-16,七彩椒(1),12.51,21.8,0.661,15.98
2020-07-16,上海青,5.67,10.0,13.959,14.43
2020-07-16,东门口小白菜,3.65,8.0,2.883,27.84
2020-07-16,云南油麦菜,3.75,6.0,41.056,12.81
2020-07-16,云南生菜,6.8,10.0,22.349,15.25
2020-07-16,净藕(1),8.0,16.0,7.747,5.54
2020-07-16,大白菜,1.4,3.0,20.003,22.27
2020-07-16,大龙茄子,4.7,10.0,8.89,10.94
2020-07-16,姬菇(1),7.82,14.0,0.9870000000000001,8.99
2020-07-16,姬菇(包),3.1,5.9,4.0,12.42
2020-07-16,娃娃菜,4.07,6.700000000000001,7.0,2.48
2020-07-16,小白菜,10.83,18.0,5.658,7.59
2020-07-16,小米椒,10.09,25.8,2.224,5.86
2020-07-16,木耳菜,4.26,7.0,5.433,7.61
2020-07-16,杏鲍菇(1),6.05,12.0,9.975,5.05
2020-07-16,泡泡椒(精品),5.56,9.0,31.465,7.08
2020-07-16,海鲜菇(1),9.97,18.0,1.897,9.89
2020-07-16,灯笼椒(1),0.0,0.0,0.0,0.0
2020-07-16,甜白菜,5.0,8.0,14.989,9.43
2020-07-16,白玉菇(2),2.03,3.5,5.0,7.3
2020-07-16,竹叶菜,1.76,4.0,17.597,13.62
2020-07-16,紫茄子(2),5.660000000000001,8.0,5.989,6.07
2020-07-16,红杭椒,8.46,18.0,0.801,9.99
2020-07-16,红椒(1),7.5,12.0,3.972,11.76
2020-07-16,红灯笼椒(1),11.3,19.8,1.934,8.93
2020-07-16,红薯尖,3.2,6.0,15.185,8.42
2020-07-16,菜心,4.47,8.0,10.788,13.7
2020-07-16,螺丝椒,6.239999999999999,10.0,16.03,10.18
2020-07-16,西兰花,7.74,14.0,22.106,9.26
2020-07-16,西峡香菇(1),12.0,19.8,12.534,13.82
2020-07-16,金针菇(1),4.25,8.0,15.270999999999999,3.43
2020-07-16,青尖椒,5.04,8.0,2.179,6.72
2020-07-16,青梗散花,2.82,6.0,13.194,17.06
2020-07-16,青线椒,7.579999999999999,12.0,5.059,7.8
2020-07-16,青茄子(1),2.46,4.6,9.152,5.01
2020-07-16,高瓜(1),5.26,10.0,2.436,29.25
2020-07-16,黄白菜(2),5.31,9.0,15.649000000000001,15.61
2020-07-17,七彩椒(1),12.96,19.8,1.798,15.979999999999999
2020-07-17,上海青,5.67,10.0,7.589,14.430000000000001
2020-07-17,东门口小白菜,3.53,8.0,5.69,27.84
2020-07-17,云南油麦菜,3.75,6.0,31.655,12.81
2020-07-17,云南生菜,6.8,10.0,23.796,15.25
2020-07-17,净藕(1),8.0,16.0,7.809,5.54
2020-07-17,大白菜,1.4,3.0,24.131,22.27
2020-07-17,大龙茄子,5.16,10.0,11.456,10.94
2020-07-17,姬菇(1),7.779999999999999,14.0,1.103,8.99
2020-07-17,姬菇(包),3.08,5.9,2.0,12.42
2020-07-17,娃娃菜,4.08,6.421428571428572,3.0,2.48
2020-07-17,小白菜,10.95,18.0,3.37,7.59
2020-07-17,小米椒,10.28,25.8,2.215,5.86
2020-07-17,木耳菜,4.27,7.0,4.271,7.610000000000001
2020-07-17,杏鲍菇(1),6.03,12.0,10.535,5.05
2020-07-17,泡泡椒(精品),5.23,9.0,25.214,7.080000000000001
2020-07-17,海鲜菇(1),9.959999999999999,18.0,1.6300000000000001,9.89
2020-07-17,灯笼椒(1),4.37,10.0,0.732,16.33
2020-07-17,甜白菜,5.0,8.0,14.326,9.43
2020-07-17,白玉菇(2),2.03,3.5,3.0,7.3
2020-07-17,竹叶菜,1.76,4.0,11.735,13.619999999999997
2020-07-17,紫茄子(2),5.14,8.0,13.51,6.069999999999999
2020-07-17,红杭椒,8.86,18.0,1.319,9.99
2020-07-17,红椒(1),7.58,12.0,3.606,11.76
2020-07-17,红灯笼椒(1),11.37,19.8,3.3449999999999998,8.93
2020-07-17,红薯尖,3.2,6.0,15.016,8.42
2020-07-17,苋菜,3.26,5.0,4.9190000000000005,18.52
2020-07-17,菜心,4.4,8.0,9.849,13.7
2020-07-17,螺丝椒,6.24,10.0,10.476,10.18
2020-07-17,西兰花,7.72,14.0,21.793,9.26
2020-07-17,西峡香菇(1),12.0,19.8,13.989,13.82
2020-07-17,金针菇(1),4.74,9.0,13.729000000000001,3.43
2020-07-17,青尖椒,5.03,8.0,2.996,6.72
2020-07-17,青梗散花,3.22,6.0,18.062,17.06
2020-07-17,青线椒,7.56,12.0,4.119,7.8
2020-07-17,青茄子(1),2.45,4.6,7.533,5.01
2020-07-17,高瓜(1),5.42,10.0,2.918,29.25
2020-07-17,黄白菜(2),5.31,9.0,8.085,15.61
2020-07-18,七彩椒(1),13.74,19.8,1.687,15.979999999999999
2020-07-18,上海青,5.38,10.0,18.321,14.43
2020-07-18,云南油麦菜,3.75,6.0,40.303,12.81
2020-07-18,云南生菜,6.8,10.0,35.317,15.25
2020-07-18,净藕(1),8.0,16.0,6.09,5.54
2020-07-18,大白菜,1.4,3.0,12.014,22.27
2020-07-18,大龙茄子,4.55,10.0,12.748,10.94
2020-07-18,姬菇(1),7.79,14.0,1.451,8.99
2020-07-18,姬菇(包),3.09,5.9,4.0,12.42
2020-07-18,娃娃菜,4.08,6.825,10.0,2.48
2020-07-18,小白菜,10.85,18.0,10.548,7.59
2020-07-18,小米椒,10.43,25.8,3.245,5.86
2020-07-18,木耳菜,4.35,7.0,5.746,7.61
2020-07-18,杏鲍菇(1),6.05,12.0,11.302,5.05
2020-07-18,泡泡椒(精品),5.02,10.0,21.921,7.079999999999999
2020-07-18,海鲜菇(1),9.91,18.0,1.591,9.89
2020-07-18,灯笼椒(1),5.73,10.0,3.619,16.33
2020-07-18,甜白菜,5.0,8.0,12.43,9.43
2020-07-18,白玉菇(2),2.02,3.5,4.0,7.3
2020-07-18,竹叶菜,1.76,4.0,8.314,13.62
2020-07-18,紫茄子(2),5.14,8.0,15.339,6.07
2020-07-18,红杭椒,8.93,18.0,1.451,9.99
2020-07-18,红椒(1),8.3,14.0,5.458,11.76
2020-07-18,红灯笼椒(1),12.0,18.0,2.848,8.93
2020-07-18,红薯尖,2.83,5.0,37.904,8.42
2020-07-18,苋菜,3.22,5.0,5.582,18.52
2020-07-18,菜心,4.37,8.0,18.019,13.700000000000001
2020-07-18,螺丝椒,6.120000000000001,10.0,21.417,10.18
2020-07-18,西兰花,7.75,14.0,28.677,9.26
2020-07-18,西峡香菇(1),12.0,19.8,18.974,13.819999999999999
2020-07-18,金针菇(1),5.02,9.0,15.371,3.43
2020-07-18,青尖椒,4.96,8.0,1.666,6.72
2020-07-18,青梗散花,3.21,6.0,22.694,17.06
2020-07-18,青线椒,6.72,12.0,7.9,7.8
2020-07-18,青茄子(1),2.55,4.6,20.066,5.01
2020-07-18,高瓜(1),5.45,10.0,1.1520000000000001,29.25
2020-07-18,黄白菜(2),5.31,9.0,15.792,15.609999999999998
2020-07-19,七彩椒(1),12.29,19.8,1.3639999999999999,15.979999999999999
2020-07-19,上海青,5.33,10.0,27.866,14.43
2020-07-19,云南油麦菜,3.78,6.0,66.48,12.81
2020-07-19,云南生菜,6.8,9.988505747126437,32.322,15.25
2020-07-19,净藕(1),8.0,16.0,6.3389999999999995,5.54
2020-07-19,大白菜,1.4,4.0,16.005,22.27
2020-07-19,大龙茄子,4.44,10.0,13.652,10.94
2020-07-19,姬菇(1),7.81,14.0,1.824,8.99
2020-07-19,姬菇(包),3.1199999999999997,5.900000000000001,3.0,12.42
2020-07-19,娃娃菜,4.06,6.9,10.0,2.48
2020-07-19,小白菜,10.97,16.0,6.246,7.590000000000001
2020-07-19,小米椒,10.29,25.8,2.867,5.86
2020-07-19,木耳菜,4.37,7.0,2.751,7.61
2020-07-19,杏鲍菇(1),6.070000000000001,12.0,15.42,5.05
2020-07-19,泡泡椒(精品),6.19,9.990099009900991,37.176,7.08
2020-07-19,海鲜菇(1),9.9,18.0,1.497,9.89
2020-07-19,灯笼椒(1),4.13,10.0,2.5060000000000002,16.33
2020-07-19,甜白菜,4.55,7.0,43.182,9.43
2020-07-19,白玉菇(2),2.05,3.5,3.0,7.3
2020-07-19,竹叶菜,2.1,4.0,18.243,13.62
2020-07-19,紫茄子(2),5.14,8.0,32.134,6.07
2020-07-19,红杭椒,9.02,18.0,3.511,9.99
2020-07-19,红椒(1),8.95,14.0,5.472,11.760000000000002
2020-07-19,红灯笼椒(1),11.21,18.0,0.223,8.93
2020-07-19,红薯尖,2.8,5.0,10.538,8.42
2020-07-19,菜心,4.38,8.0,10.781,13.7
2020-07-19,螺丝椒,6.15,9.0,31.005,10.18
2020-07-19,西兰花,7.86,14.0,39.511,9.26
2020-07-19,西峡香菇(1),12.0,19.8,27.452,13.82
2020-07-19,金针菇(1),5.04,9.0,17.674,3.43
2020-07-19,青尖椒,4.8,8.0,2.886,6.72
2020-07-19,青梗散花,3.2799999999999994,6.0,28.417,17.06
2020-07-19,青线椒,6.240000000000001,12.0,4.858,7.8
2020-07-19,青茄子(1),2.71,6.0,14.031,5.01
2020-07-19,高瓜(1),5.43,10.0,1.865,29.25
2020-07-19,黄白菜(2),5.31,8.787234042553191,23.412,15.61
2020-07-20,七彩椒(1),12.44,19.8,1.379,15.98
2020-07-20,上海青,5.33,10.0,12.659,14.43
2020-07-20,云南油麦菜,3.8300000000000005,6.0,10.522,12.81
2020-07-20,云南生菜,6.8,10.0,28.157,15.25
2020-07-20,净藕(1),8.0,16.0,6.577,5.54
2020-07-20,大白菜,1.56,4.0,17.916,22.27
2020-07-20,大龙茄子,4.42,10.0,11.517,10.94
2020-07-20,姬菇(1),7.82,14.0,1.481,8.99
2020-07-20,姬菇(包),3.13,5.9,4.0,12.42
2020-07-20,娃娃菜,4.07,6.9,7.0,2.48
2020-07-20,小白菜,10.05,16.0,5.013,7.59
2020-07-20,小米椒,10.21,19.800000000000004,2.612,5.86
2020-07-20,木耳菜,4.37,7.0,3.096,7.61
2020-07-20,杏鲍菇(1),6.08,12.0,10.433,5.05
2020-07-20,泡泡椒(精品),6.15,9.0,24.424,7.08
2020-07-20,海鲜菇(1),9.96,18.0,1.653,9.89
2020-07-20,甜白菜,4.22,7.0,25.816,9.43
2020-07-20,白玉菇(2),2.07,3.5,5.0,7.3
2020-07-20,竹叶菜,2.18,4.0,10.780000000000001,13.62
2020-07-20,紫茄子(2),5.14,8.0,12.456999999999999,6.07
2020-07-20,红杭椒,8.88,18.0,0.952,9.99
2020-07-20,红椒(1),8.71,14.0,2.197,11.76
2020-07-20,红灯笼椒(1),11.24,18.0,0.9239999999999999,8.93
2020-07-20,红薯尖,2.8,4.836538461538462,41.474000000000004,8.42
2020-07-20,菜心,4.38,8.0,10.628,13.7
2020-07-20,螺丝椒,6.21,9.0,19.634,10.18
2020-07-20,西兰花,7.86,14.0,15.753,9.26
2020-07-20,西峡香菇(1),12.0,19.8,12.325,13.82
2020-07-20,金针菇(1),5.05,9.0,13.975,3.43
2020-07-20,青尖椒,5.05,8.0,3.835,6.72
2020-07-20,青梗散花,3.38,6.0,26.757,17.06
2020-07-20,青线椒,6.25,12.0,3.231,7.8
2020-07-20,青茄子(1),2.7099999999999995,6.0,6.104,5.01
2020-07-20,高瓜(1),5.44,10.0,2.426,29.25
2020-07-20,黄白菜(2),5.31,9.0,9.276,15.61
2020-07-21,七彩椒(1),12.550000000000002,19.8,0.9099999999999999,15.979999999999999
2020-07-21,上海青,5.33,7.0,14.373,14.43
2020-07-21,云南油麦菜,3.75,7.0,23.025,12.81
2020-07-21,云南生菜,6.66,10.0,32.514,15.25
2020-07-21,净藕(1),8.0,16.0,7.397,5.54
2020-07-21,大白菜,1.7999999999999998,4.0,20.93,22.27
2020-07-21,大龙茄子,4.46,10.0,5.983,10.94
2020-07-21,姬菇(1),7.84,14.0,1.059,8.99
2020-07-21,姬菇(包),3.14,5.900000000000001,3.0,12.42
2020-07-21,娃娃菜,4.07,6.9,11.0,2.48
2020-07-21,小白菜,9.83,16.0,7.804,7.59
2020-07-21,小米椒,10.21,19.8,1.936,5.86
2020-07-21,木耳菜,4.29,7.0,3.21,7.61
2020-07-21,杏鲍菇(1),6.1,12.0,10.312,5.05
2020-07-21,泡泡椒(精品),5.8,9.0,27.496,7.08
2020-07-21,洪湖藕带,20.0,25.8,2.093,24.05
2020-07-21,海鲜菇(1),9.96,18.0,1.413,9.89
2020-07-21,灯笼椒(1),3.99,10.0,1.323,16.33
2020-07-21,甜白菜,4.64,8.0,20.742,9.43
2020-07-21,白玉菇(2),2.07,3.5,2.0,7.3
2020-07-21,竹叶菜,2.17,4.0,9.848,13.62
2020-07-21,紫茄子(2),5.14,8.0,11.416,6.07
2020-07-21,红杭椒,8.91,16.0,0.971,9.99
2020-07-21,红椒(1),8.7,14.0,1.33,11.76
2020-07-21,红灯笼椒(1),11.35,18.0,0.512,8.93
2020-07-21,红薯尖,2.8,5.0,19.28,8.42
2020-07-21,苋菜,3.37,6.0,7.761,18.52
2020-07-21,菜心,4.33,8.0,11.105,13.7
2020-07-21,螺丝椒,5.28,9.0,11.763,10.18
2020-07-21,西兰花,7.77,14.0,19.009,9.26
2020-07-21,西峡香菇(1),12.0,19.8,11.193,13.82
2020-07-21,金针菇(1),5.05,9.0,13.05,3.43
2020-07-21,青尖椒,5.06,8.0,3.471,6.72
2020-07-21,青梗散花,3.37,6.0,25.888,17.06
2020-07-21,青线椒,6.3,12.0,4.074,7.8
2020-07-21,青茄子(1),3.0,5.6,8.190999999999999,5.01
2020-07-21,高瓜(1),5.51,10.0,1.955,29.25
2020-07-21,黄白菜(2),5.31,9.0,18.918,15.610000000000001
2020-07-22,七彩椒(1),11.26,19.8,0.46,15.98
2020-07-22,上海青,4.57,7.0,13.227,14.43
2020-07-22,云南油麦菜,3.75,8.0,15.377,12.81
2020-07-22,云南生菜,6.54,10.0,26.902,15.25
2020-07-22,净藕(1),8.0,16.0,6.144,5.54
2020-07-22,大白菜,1.8000000000000003,4.0,21.586,22.27
2020-07-22,大龙茄子,4.64,10.0,13.499,10.94
2020-07-22,姬菇(1),7.84,14.0,1.474,8.99
2020-07-22,姬菇(包),3.16,5.9,4.0,12.42
2020-07-22,娃娃菜,4.07,6.9,13.0,2.48
2020-07-22,小白菜,9.85,16.0,7.185,7.59
2020-07-22,小米椒,10.66,19.8,3.487,5.86
2020-07-22,木耳菜,4.3,7.0,4.859,7.61
2020-07-22,杏鲍菇(1),5.97,10.0,16.521,5.05
2020-07-22,泡泡椒(精品),5.5,9.0,26.684,7.08
2020-07-22,洪湖藕带,20.0,29.8,1.134,24.05
2020-07-22,海鲜菇(1),9.99,18.0,1.6400000000000001,9.89
2020-07-22,甜白菜,5.0,8.0,18.686,9.43
2020-07-22,白玉菇(2),2.08,3.5,7.0,7.3
2020-07-22,竹叶菜,2.17,4.0,20.378,13.62
2020-07-22,紫茄子(2),4.73,8.0,16.456,6.07
2020-07-22,红杭椒,9.11,16.0,1.2449999999999999,9.99
2020-07-22,红椒(1),8.8,16.0,2.729,11.76
2020-07-22,红灯笼椒(1),11.290000000000001,18.0,1.959,8.93
2020-07-22,红薯尖,2.8,5.0,26.177,8.42
2020-07-22,苋菜,3.5,6.0,3.143,18.52
2020-07-22,菜心,4.2,8.0,9.136,13.7
2020-07-22,螺丝椒,5.07,8.0,31.824,10.18
2020-07-22,西兰花,7.75,14.0,23.685,9.26
2020-07-22,西峡香菇(1),12.0,19.8,14.171,13.82
2020-07-22,金针菇(1),5.04,9.0,17.908,3.4299999999999997
2020-07-22,青尖椒,5.06,10.0,2.525,6.720000000000001
2020-07-22,青梗散花,3.37,6.0,25.154,17.06
2020-07-22,青线椒,6.32,12.0,3.222,7.8
2020-07-22,青茄子(1),3.04,5.6,16.543,5.01
2020-07-22,高瓜(1),5.5200000000000005,12.0,2.521,29.25
2020-07-22,黄白菜(2),5.31,9.0,25.426000000000002,15.61
2020-07-23,七彩椒(1),11.43,19.8,1.9649999999999999,15.979999999999999
2020-07-23,上海青,4.19,9.0,12.108,14.43
2020-07-23,云南油麦菜,4.27,8.0,16.717,12.81
2020-07-23,云南生菜,6.15,10.0,17.92,15.25
2020-07-23,净藕(1),8.0,16.0,7.659,5.54
2020-07-23,大白菜,2.0,4.0,11.358,22.27
2020-07-23,大龙茄子,4.63,10.0,11.645,10.94
2020-07-23,姬菇(1),7.93,14.0,2.734,8.99
2020-07-23,姬菇(包),3.2,5.9,4.0,12.42
2020-07-23,娃娃菜,4.05,6.9,10.0,2.48
2020-07-23,小白菜,9.929999999999998,16.0,5.896,7.589999999999999
2020-07-23,小米椒,7.0,19.8,3.393,5.86
2020-07-23,木耳菜,4.26,7.0,4.974,7.61
2020-07-23,杏鲍菇(1),5.63,10.0,14.087,5.05
2020-07-23,泡泡椒(精品),5.67,9.0,24.578,7.08
2020-07-23,海鲜菇(1),10.03,18.0,1.375,9.89
2020-07-23,灯笼椒(1),3.52,10.0,0.421,16.33
2020-07-23,甜白菜,5.0,8.0,17.657,9.43
2020-07-23,白玉菇(2),2.13,3.5,5.0,7.3
2020-07-23,竹叶菜,2.6,4.0,12.263,13.62
2020-07-23,紫茄子(2),4.7700000000000005,8.0,16.883,6.07
2020-07-23,红杭椒,10.25,17.6,2.434,9.99
2020-07-23,红椒(1),11.96,18.0,3.605,11.76
2020-07-23,红灯笼椒(1),11.8,18.0,0.267,8.93
2020-07-23,红薯尖,2.8,5.0,27.991,8.42
2020-07-23,苋菜,4.26,7.599999999999999,4.5,18.52
2020-07-23,莲蓬(个),1.4400000000000002,2.9,16.0,12.17
2020-07-23,菜心,4.36,8.0,10.388,13.7
2020-07-23,螺丝椒,5.11,8.0,9.536999999999999,10.18
2020-07-23,西兰花,8.26,14.0,17.571,9.26
2020-07-23,西峡香菇(1),12.0,19.8,9.239,13.82
2020-07-23,金针菇(1),5.33,9.0,16.292,3.43
2020-07-23,青尖椒,5.29,10.0,2.977,6.72
2020-07-23,青梗散花,4.77,8.0,18.773,17.06
2020-07-23,青线椒,6.3,12.0,4.684,7.8
2020-07-23,青茄子(1),3.4599999999999995,5.6,12.186,5.01
2020-07-23,高瓜(1),6.49,12.0,2.314,29.25
2020-07-23,黄白菜(2),4.77,9.0,20.147,15.61
2020-07-24,七彩椒(1),0.0,0.0,0.0,0.0
2020-07-24,上海青,4.19,9.0,12.92,14.43
2020-07-24,云南油麦菜,4.37,8.0,18.949,12.809999999999999
2020-07-24,云南生菜,6.15,10.0,19.754,15.25
2020-07-24,净藕(1),8.0,16.0,7.529,5.54
2020-07-24,大龙茄子,4.62,10.0,9.86,10.94
2020-07-24,姬菇(1),7.83,14.0,1.8170000000000002,8.99
2020-07-24,姬菇(包),3.13,5.9,4.0,12.42
2020-07-24,娃娃菜,4.03,6.9,9.0,2.48
2020-07-24,小白菜,9.82,16.0,4.77,7.59
2020-07-24,小米椒,10.74,19.8,3.017,5.86
2020-07-24,木耳菜,4.24,7.0,1.8199999999999998,7.61
2020-07-24,杏鲍菇(1),5.62,10.0,10.994,5.05
2020-07-24,泡泡椒(精品),6.26,9.0,31.74,7.08
2020-07-24,洪湖藕带,22.0,31.8,1.226,24.05
2020-07-24,海鲜菇(1),9.98,18.0,1.986,9.89
2020-07-24,灯笼椒(1),3.62,10.0,0.491,16.33
2020-07-24,甜白菜,5.77,8.735294117647058,25.148,9.43
2020-07-24,白玉菇(2),2.07,3.5,5.0,7.3
2020-07-24,竹叶菜,2.79,4.0,16.784,13.62
2020-07-24,紫茄子(2),5.18,8.0,18.9,6.07
2020-07-24,红杭椒,8.88,17.6,1.228,9.99
2020-07-24,红椒(1),11.29,18.0,2.71,11.759999999999998
2020-07-24,红薯尖,2.8,4.442424242424242,27.049,8.42
2020-07-24,菜心,4.34,8.0,9.36,13.7
2020-07-24,螺丝椒,5.06,8.0,6.679,10.18
2020-07-24,西兰花,8.63,14.0,16.816,9.26
2020-07-24,西峡香菇(1),12.0,19.8,11.22,13.82
2020-07-24,金针菇(1),5.31,9.6,9.247,3.43
2020-07-24,青尖椒,4.59,7.6,2.7960000000000003,6.72
2020-07-24,青梗散花,4.7,8.0,17.019,17.06
2020-07-24,青线椒,6.679999999999999,12.0,3.573,7.8
2020-07-24,青茄子(1),3.3899999999999997,5.6,3.656,5.01
2020-07-24,高瓜(1),6.88,12.0,2.2279999999999998,29.25
2020-07-24,黄白菜(2),4.69,9.0,14.375,15.61
2020-07-25,七彩椒(1),11.16,19.8,1.202,15.98
2020-07-25,上海青,4.97,9.0,13.431000000000001,14.43
2020-07-25,云南油麦菜,4.38,8.0,27.562,12.81
2020-07-25,云南生菜,6.15,10.0,46.055,15.25
2020-07-25,净藕(1),8.0,16.0,6.264,5.54
2020-07-25,大白菜,2.0,3.6,11.509,22.27
2020-07-25,大龙茄子,5.0,7.6,27.035,10.94
2020-07-25,姬菇(1),7.8,14.0,1.709,8.99
2020-07-25,姬菇(包),3.11,5.9,5.0,12.42
2020-07-25,娃娃菜,4.03,6.9,16.0,2.48
2020-07-25,小白菜,9.79,16.0,7.1579999999999995,7.59
2020-07-25,小米椒,10.82,19.8,3.966,5.86
2020-07-25,木耳菜,4.23,7.0,1.963,7.610000000000001
2020-07-25,杏鲍菇(1),5.61,10.0,12.372,5.05
2020-07-25,泡泡椒(精品),6.66,9.0,55.620000000000005,7.079999999999999
2020-07-25,海鲜菇(1),9.95,18.0,2.103,9.89
2020-07-25,灯笼椒(1),3.63,10.0,0.281,16.33
2020-07-25,甜白菜,5.54,8.0,17.193,9.43
2020-07-25,白玉菇(2),2.07,3.5,5.0,7.3
2020-07-25,竹叶菜,3.2,5.0,13.613,13.62
